customer_id,story_segment,story_stage,recommended_campaign,story_reason
CUST04204,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04205,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04206,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04207,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04208,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04209,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04210,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04211,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04212,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04213,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04214,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04215,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04216,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04217,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST04218,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04219,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04220,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04221,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04222,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04223,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04224,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04225,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04226,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04227,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04228,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04229,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04230,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04231,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04232,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04233,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04234,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04235,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04236,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04237,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04238,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04239,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04240,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST04241,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04242,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04243,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04244,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 5 behavioural signals associated with wellness seeker.
CUST04245,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04246,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04247,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04248,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04249,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04250,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04251,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04252,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04253,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04254,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04255,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04256,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04257,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04258,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04259,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04260,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04261,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04262,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04263,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04264,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04265,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04266,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04267,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04268,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04269,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04270,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04271,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04272,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04273,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04274,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04275,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04276,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04277,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04278,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04279,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04280,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04281,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04282,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04283,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04284,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04285,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04286,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04287,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04288,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04289,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04290,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04291,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04292,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04293,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04294,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04295,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04296,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04297,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04298,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04299,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04300,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04301,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04302,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04303,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04304,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04305,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04306,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04307,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04308,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04309,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04310,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
